Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,State,Category,Sub_Category,Product,Quantity,Unit_Price,Sales,Discount,Profit,Shipping_Mode,Payment_Mode,Customer_Rating,Delivery_Days,Returned
ORD102647,2025-06-03,CUST01211,Consumer,West,Rajasthan,Furniture,Chairs,Ergonomic Chair,2,497.61,879.83,0.116,136.84,Express,UPI,4.5,3,No
ORD101666,2025-08-30,CUST01572,Consumer,South,Andhra Pradesh,Office Supplies,Storage,Filing Cabinet,3,602.6,1514.15,0.162,343.67,Same Day,COD,4.7,1,No
ORD100124,2025-04-11,CUST01029,Consumer,East,West Bengal,Office Supplies,Storage,Filing Cabinet,2,201.05,414.26,0.028,93.24,Standard,Credit Card,3.3,9,No
ORD102981,2024-11-08,CUST01392,Consumer,North,Haryana,Office Supplies,Paper,Premium Paper,5,88.64,470.95,0.099,80.1,Standard,Credit Card,3.6,8,No
ORD101851,2023-04-15,CUST01524,Small Business,South,Karnataka,Technology,Phones,Smartphone B,6,1089.64,6661.37,0.039,1010.51,Standard,UPI,4.4,3,No
ORD101458,2025-03-11,CUST01433,Small Business,West,Gujarat,Technology,Laptops,Business Laptop,3,519.52,1402.66,0.151,9.85,Same Day,UPI,4.3,1,No
ORD101095,2023-04-16,CUST01582,Small Business,South,Telangana,Technology,Printers,Inkjet Printer,6,389.51,2072.91,0.163,216.52,Standard,Net Banking,2.8,8,No
ORD100619,2023-10-31,CUST01219,Consumer,East,Bihar,Furniture,Chairs,Office Chair,8,344.04,3099.02,0.046,714.01,Standard,Net Banking,3.6,6,No
ORD100407,2025-06-14,CUST01270,Small Business,West,Rajasthan,Technology,Printers,Laser Printer,2,785.7,1148.16,0.269,38.47,Standard,UPI,4.1,4,No
ORD101180,2025-11-28,CUST01515,Consumer,South,Tamil Nadu,Furniture,Furnishings,Curtains,6,369.05,2162.79,0.172,321.82,Express,UPI,4.5,1,No
ORD102119,2024-11-12,CUST01234,Consumer,South,Tamil Nadu,Office Supplies,Storage,Filing Cabinet,3,154.6,458.34,0.163,130.83,Express,UPI,5.0,2,No
ORD101090,2025-01-27,CUST01495,Consumer,West,Gujarat,Furniture,Bookcases,Metal Bookcase,6,489.37,2362.03,0.196,345.9,Standard,Credit Card,3.3,5,No
ORD102443,2023-09-11,CUST01390,Corporate,North,Uttar Pradesh,Office Supplies,Binders,Document Folder,1,249.46,226.99,0.09,47.73,Standard,UPI,3.0,8,No
ORD102211,2024-08-29,CUST01087,Corporate,North,Haryana,Office Supplies,Binders,Document Folder,3,225.6,554.81,0.18,121.26,Express,Credit Card,3.9,2,No
ORD100498,2023-11-02,CUST01548,Corporate,South,Tamil Nadu,Furniture,Tables,Work Desk,1,254.07,280.48,0.064,63.14,Express,COD,4.3,1,Yes
ORD100343,2025-03-08,CUST01145,Corporate,North,,Technology,Phones,Smartphone A,3,735.26,1975.41,0.155,283.43,Standard,UPI,3.1,4,No
ORD101867,2023-08-03,CUST01551,Corporate,East,Bihar,Office Supplies,Binders,Ring Binder,3,195.56,385.55,0.343,75.4,Standard,UPI,4.0,6,No
ORD102865,2024-12-21,CUST01222,Consumer,North,Haryana,Furniture,Bookcases,Metal Bookcase,6,520.7,3128.75,0.151,251.3,Express,UPI,4.1,2,No
ORD100783,2024-10-01,CUST01006,Consumer,West,Rajasthan,Technology,Accessories,Wireless Mouse,2,839.69,1871.17,0.056,462.43,Standard,Credit Card,4.7,3,No
ORD102963,2024-04-11,CUST01130,Consumer,West,Maharashtra,Furniture,Chairs,Office Chair,2,674.02,1112.41,0.222,140.15,Express,UPI,4.8,2,No
ORD100304,2024-01-18,CUST01311,Corporate,West,Rajasthan,Office Supplies,Paper,Notebooks,3,395.05,946.5,0.201,89.22,Standard,Credit Card,3.1,8,No
ORD102972,2025-03-19,CUST01079,Consumer,West,Gujarat,Furniture,Bookcases,Metal Bookcase,1,296.44,304.02,0.032,59.9,Express,Credit Card,5.0,3,No
ORD100665,2023-10-06,CUST01053,Small Business,East,Bihar,Furniture,Furnishings,Curtains,5,289.74,1534.31,0.102,400.91,Standard,COD,3.0,8,No
ORD101964,2024-04-10,CUST01522,Corporate,West,Gujarat,Technology,Laptops,Laptop Pro,6,642.46,2840.14,0.305,165.06,Standard,COD,3.4,5,No
ORD102831,2024-06-20,CUST01576,Small Business,West,Gujarat,Furniture,Bookcases,Metal Bookcase,5,525.32,2455.73,0.065,363.48,Same Day,UPI,4.6,1,No
ORD102175,2025-10-29,CUST01433,Small Business,South,Karnataka,Technology,Accessories,Headset,2,1050.91,2316.79,0.066,399.59,Express,UPI,3.8,2,No
ORD101484,2023-01-10,CUST01091,Small Business,North,Punjab,Furniture,Chairs,Office Chair,3,576.95,1512.96,0.126,334.09,Same Day,UPI,4.2,1,No
ORD100085,2025-10-03,CUST01511,Small Business,South,Tamil Nadu,Technology,Laptops,Laptop Pro,3,1740.88,4344.35,0.295,159.63,Express,Credit Card,4.6,3,No
ORD102226,2024-11-14,CUST01376,Small Business,East,Bihar,Furniture,Furnishings,Whiteboard,7,179.94,1219.07,0.18,214.91,Standard,UPI,3.8,7,No
ORD100942,2025-02-07,CUST01335,Corporate,South,Telangana,Technology,Printers,Inkjet Printer,2,819.35,1562.0,0.047,378.65,Standard,Credit Card,3.7,5,No
ORD100962,2023-09-16,CUST01062,Small Business,North,Punjab,Furniture,Furnishings,Desk Lamp,9,722.65,5027.23,0.227,512.87,Express,Net Banking,4.2,1,No
ORD100842,2024-01-02,CUST01486,Consumer,North,Delhi,Office Supplies,Binders,File Folder,2,125.41,213.58,0.148,25.19,Standard,COD,3.9,7,No
ORD101413,2023-07-02,CUST01026,Consumer,East,,Furniture,Tables,Study Table,10,467.69,4433.1,0.052,915.13,Express,COD,3.8,4,No
ORD102391,2024-02-21,CUST01205,Consumer,West,Rajasthan,Office Supplies,Paper,A4 Paper,1,178.37,128.44,0.28,24.97,Same Day,UPI,4.5,1,No
ORD101178,2024-11-13,CUST01239,Consumer,South,Telangana,Furniture,Bookcases,Metal Bookcase,4,277.14,1139.13,0.129,236.89,Standard,COD,3.1,7,No
ORD102729,2023-01-31,CUST01107,Corporate,North,Punjab,Furniture,Chairs,Office Chair,5,478.46,1962.71,0.18,273.35,Express,Credit Card,4.5,3,No
ORD100291,2025-07-30,CUST01096,Small Business,West,Maharashtra,Furniture,Bookcases,Wooden Bookcase,5,353.95,1702.92,0.038,331.29,Standard,Credit Card,4.4,3,No
ORD101819,2023-04-29,CUST01517,Small Business,East,Odisha,Office Supplies,Stationery,Labels,1,160.61,132.77,0.22,23.98,Express,Credit Card,4.3,2,No
ORD102702,2023-11-14,CUST01152,Small Business,West,Goa,Furniture,Bookcases,Metal Bookcase,1,278.84,244.41,0.257,11.68,Standard,UPI,4.2,5,No
ORD100605,2025-04-21,CUST01260,Corporate,North,Punjab,Technology,Accessories,Keyboard,3,1321.01,3420.74,0.186,53.84,Express,Credit Card,4.3,2,No
ORD102054,2025-10-10,CUST01396,Corporate,East,Bihar,Technology,Printers,Laser Printer,3,553.58,1589.47,0.189,164.46,Same Day,Credit Card,4.8,1,No
ORD100917,2024-05-07,CUST01328,Corporate,North,Punjab,Office Supplies,Binders,Ring Binder,4,386.9,1042.89,0.364,94.87,Standard,Net Banking,3.9,4,No
ORD101261,2025-03-06,CUST01384,Small Business,North,Uttar Pradesh,Office Supplies,Binders,File Folder,2,233.36,457.82,0.075,148.81,Standard,COD,4.0,4,No
ORD101661,2025-03-09,CUST01171,Consumer,North,Haryana,Office Supplies,Stationery,Stapler,2,179.14,362.03,0.047,116.66,Same Day,COD,5.0,1,No
ORD102111,2023-12-14,CUST01351,Consumer,West,Goa,Furniture,Chairs,Visitor Chair,4,673.1,2816.05,0.114,515.46,Standard,UPI,3.5,5,No
ORD101777,2024-09-25,CUST01081,Corporate,North,Delhi,Technology,Accessories,USB Hub,5,934.17,3738.21,0.2,390.45,Standard,Net Banking,3.2,8,No
ORD100822,2025-11-02,CUST01221,Small Business,East,Odisha,Office Supplies,Storage,Organizer,3,151.92,440.6,0.181,101.07,Standard,UPI,4.6,5,No
ORD102482,2025-10-06,CUST01248,Consumer,East,West Bengal,Office Supplies,Paper,Premium Paper,1,306.01,332.3,0.08,81.15,Standard,UPI,4.4,6,No
ORD101001,2024-07-05,CUST01188,Corporate,North,Punjab,Office Supplies,Storage,Filing Cabinet,1,194.2,184.91,0.048,48.88,Standard,UPI,2.7,7,No
ORD102576,2025-02-16,CUST01091,Corporate,West,Goa,Office Supplies,Stationery,Labels,9,281.66,2330.25,0.081,407.89,Standard,Credit Card,3.2,7,No
ORD100019,2025-08-02,CUST01078,Consumer,South,Karnataka,Technology,Laptops,Laptop Air,3,538.12,1558.27,0.035,285.57,Same Day,UPI,4.3,1,No
ORD101805,2023-11-24,CUST01515,Consumer,North,Uttar Pradesh,Furniture,Chairs,Office Chair,2,218.79,377.49,0.269,40.76,Same Day,Credit Card,4.3,2,No
ORD101231,2025-12-07,CUST01466,Small Business,West,Rajasthan,Technology,Laptops,Business Laptop,4,532.57,2315.99,0.079,279.77,Express,Credit Card,4.4,1,No
ORD101916,2023-02-12,CUST01174,Consumer,South,Telangana,Office Supplies,Storage,Storage Box,5,173.62,604.21,0.304,88.35,Standard,UPI,4.1,7,No
ORD101270,2024-02-04,CUST01174,Corporate,West,Gujarat,Technology,Phones,Smartphone A,3,451.32,984.82,0.273,63.23,Standard,UPI,3.0,8,Yes
ORD101563,2025-05-16,CUST01583,Consumer,North,Uttar Pradesh,Office Supplies,Binders,File Folder,6,489.41,2711.48,0.129,636.82,Express,Credit Card,4.2,2,Yes
ORD101452,2023-01-17,CUST01524,Consumer,West,Maharashtra,Technology,Printers,Laser Printer,10,460.71,3595.82,0.219,149.01,Standard,Credit Card,3.7,8,No
ORD102517,2024-04-09,CUST01586,Consumer,East,West Bengal,Furniture,Chairs,Ergonomic Chair,1,271.86,282.1,0.021,44.67,Standard,Net Banking,3.1,8,No
ORD102670,2024-11-03,CUST01515,Consumer,South,Telangana,Technology,Laptops,Laptop Air,3,316.32,1080.39,0.035,187.31,Standard,Credit Card,3.8,6,No
ORD101506,2023-04-05,CUST01421,Small Business,East,Odisha,Office Supplies,Paper,A4 Paper,4,53.41,207.04,0.086,36.3,Standard,COD,4.4,5,No
ORD102788,2023-11-10,CUST01123,Corporate,North,Punjab,Technology,Printers,Inkjet Printer,1,1478.49,1179.61,0.324,41.37,Standard,Credit Card,3.4,8,No
ORD100361,2025-04-13,CUST01391,Small Business,East,Jharkhand,Technology,Accessories,USB Hub,6,449.98,2617.61,0.085,408.86,Same Day,COD,4.4,1,No
ORD101833,2025-09-10,CUST01182,Consumer,West,Maharashtra,Office Supplies,Storage,Storage Box,5,429.78,1882.1,0.124,380.55,Standard,Net Banking,3.4,7,No
ORD101360,2025-01-28,CUST01237,Consumer,West,Gujarat,Technology,Laptops,Laptop Air,7,666.05,3326.45,0.287,117.66,Standard,Credit Card,,4,No
ORD101271,2025-04-01,CUST01223,Corporate,East,Bihar,Office Supplies,Paper,A4 Paper,10,172.96,1672.01,0.088,352.7,Standard,Credit Card,4.4,5,No
ORD101592,2024-11-14,CUST01528,Corporate,East,Jharkhand,Furniture,Furnishings,Desk Lamp,7,293.52,1704.21,0.297,-87.44,Standard,Credit Card,3.7,4,No
ORD100345,2024-03-23,CUST01130,Consumer,South,Telangana,Technology,Phones,Smartphone B,6,1386.67,6695.13,0.241,378.13,Standard,COD,4.4,7,Yes
ORD100987,2025-06-13,CUST01138,Consumer,East,Bihar,Furniture,Tables,Study Table,7,1004.15,6078.21,0.135,1102.09,Express,UPI,3.3,2,No
ORD102833,2025-08-28,CUST01560,Consumer,West,Gujarat,Furniture,Bookcases,Metal Bookcase,3,719.63,2121.01,0.018,560.52,Standard,Credit Card,3.7,7,Yes
ORD101741,2025-07-24,CUST01377,Consumer,East,Bihar,Technology,Accessories,Wireless Mouse,10,197.25,1639.47,0.169,171.98,Standard,UPI,4.2,3,No
ORD102350,2023-04-01,CUST01220,Small Business,South,Tamil Nadu,Office Supplies,Binders,Document Folder,1,125.94,120.85,0.095,26.83,Standard,COD,3.9,7,No
ORD101926,2025-03-29,CUST01285,Consumer,North,Punjab,Technology,Laptops,Laptop Air,2,731.69,1247.03,0.196,182.73,Standard,Credit Card,3.2,8,Yes
ORD101678,2024-08-29,CUST01502,Consumer,South,Tamil Nadu,Technology,Laptops,Laptop Air,5,437.9,1895.85,0.134,354.77,Standard,UPI,2.9,8,No
ORD101603,2025-08-24,CUST01455,Consumer,North,Haryana,Technology,Accessories,Keyboard,4,500.53,1653.9,0.174,228.65,Same Day,COD,,1,No
ORD100086,2023-09-18,CUST01278,Consumer,South,Karnataka,Furniture,Bookcases,Metal Bookcase,5,393.41,1921.4,0.023,432.24,Standard,Credit Card,4.2,3,No
ORD102217,2025-10-19,CUST01418,Small Business,East,West Bengal,Technology,Accessories,USB Hub,4,1305.42,5482.04,0.11,917.54,Same Day,Net Banking,4.8,1,No
ORD100669,2023-02-06,CUST01044,Consumer,East,Bihar,Technology,Phones,Smartphone B,1,462.84,420.51,0.091,52.4,Standard,COD,3.3,8,No
ORD101015,2025-04-16,CUST01487,Consumer,East,West Bengal,Furniture,Tables,Conference Table,1,192.17,195.3,0.041,53.55,Standard,Credit Card,3.8,6,No
ORD100129,2025-10-24,CUST01219,Consumer,North,Uttar Pradesh,Furniture,Chairs,Office Chair,2,393.31,882.94,0.049,251.03,Standard,COD,3.8,6,No
ORD101912,2025-09-14,CUST01036,Corporate,South,Andhra Pradesh,Office Supplies,Paper,A4 Paper,6,138.98,669.64,0.197,163.41,Express,Net Banking,4.9,1,No
ORD102999,2024-09-26,CUST01096,Corporate,West,Maharashtra,Office Supplies,Storage,Storage Box,2,423.64,716.32,0.155,143.67,Standard,UPI,3.0,4,No
ORD100892,2024-12-02,CUST01119,Consumer,West,Rajasthan,Office Supplies,Storage,Filing Cabinet,5,55.39,299.74,0.083,70.74,Express,Credit Card,4.3,3,No
ORD101848,2025-09-07,CUST01222,Corporate,West,Maharashtra,Furniture,Chairs,Visitor Chair,4,737.91,2488.43,0.157,402.75,Standard,UPI,4.3,5,No
ORD100308,2023-10-18,CUST01508,Corporate,East,Jharkhand,Technology,Phones,Smartphone C,1,463.11,476.34,0.128,26.58,Standard,Net Banking,4.0,5,No
ORD100384,2025-10-05,CUST01055,Corporate,North,Punjab,Office Supplies,Paper,Notebooks,2,280.81,623.08,0.06,144.19,Standard,UPI,3.5,7,No
ORD101862,2024-03-22,CUST01570,Corporate,West,Maharashtra,Office Supplies,Stationery,Stapler,2,182.58,343.77,0.112,97.84,Standard,COD,3.5,8,No
ORD101150,2024-01-30,CUST01493,Small Business,East,Jharkhand,Office Supplies,Stationery,Markers,4,157.89,594.22,0.059,159.56,Standard,Net Banking,3.9,6,No
ORD100427,2024-05-05,CUST01501,Corporate,East,,Furniture,Tables,Study Table,3,287.48,737.61,0.193,114.93,Standard,Credit Card,3.7,8,No
ORD100495,2023-11-07,CUST01218,Consumer,East,Odisha,Office Supplies,Paper,A4 Paper,1,260.32,248.75,0.19,58.41,Standard,UPI,4.6,6,No
ORD100752,2024-06-10,CUST01458,Consumer,East,Jharkhand,Office Supplies,Storage,Filing Cabinet,2,75.38,111.47,0.261,19.68,Standard,Credit Card,3.6,5,No
ORD102529,2024-11-02,CUST01388,Corporate,South,,Technology,Printers,Laser Printer,4,403.6,1562.75,0.18,275.16,Standard,UPI,3.8,7,No
ORD102210,2023-08-13,CUST01527,Consumer,East,Jharkhand,Office Supplies,Binders,Ring Binder,1,189.27,163.06,0.138,26.81,Same Day,Net Banking,4.4,2,No
ORD101274,2024-08-04,CUST01151,Corporate,South,Karnataka,Furniture,Chairs,Ergonomic Chair,5,797.17,3708.06,0.07,741.81,Standard,UPI,,7,No
ORD102103,2024-08-05,CUST01264,Consumer,North,Punjab,Office Supplies,Stationery,Labels,6,144.69,763.39,0.121,112.91,Express,Credit Card,3.9,4,No
ORD100276,2025-12-11,CUST01051,Consumer,North,Delhi,Office Supplies,Paper,A4 Paper,2,503.72,967.3,0.186,198.24,Standard,Credit Card,2.8,8,No
ORD100490,2023-06-18,CUST01162,Consumer,South,,Technology,Printers,Inkjet Printer,7,1429.24,9510.34,0.049,2354.35,Standard,COD,4.8,3,No
ORD102565,2025-12-28,CUST01302,Consumer,North,Delhi,Furniture,Tables,Conference Table,1,176.71,164.38,0.212,27.68,Standard,Credit Card,3.0,7,No
ORD100691,2025-11-28,CUST01574,Consumer,West,Gujarat,Technology,Phones,Smartphone C,2,739.57,1625.31,0.069,214.21,Standard,Credit Card,4.5,4,No
ORD101335,2023-05-08,CUST01231,Corporate,West,Rajasthan,Technology,Phones,Smartphone A,6,555.43,2836.56,0.197,115.73,Standard,Credit Card,3.6,3,No
ORD102422,2025-12-07,CUST01183,Consumer,South,Telangana,Office Supplies,Binders,File Folder,2,264.44,544.11,0.128,101.75,Express,UPI,5.0,2,No
ORD101212,2023-02-20,CUST01427,Consumer,East,Jharkhand,Furniture,Tables,Conference Table,2,376.13,715.95,0.048,158.5,Standard,Credit Card,3.4,7,No
ORD102459,2024-06-30,CUST01100,Small Business,West,Maharashtra,Office Supplies,Storage,Storage Box,1,240.85,227.43,0.056,55.72,Express,UPI,5.0,2,No
ORD102092,2023-10-28,CUST01128,Small Business,South,Karnataka,Office Supplies,Paper,Premium Paper,3,210.22,643.45,0.135,163.29,Express,Credit Card,4.7,3,No
ORD101059,2023-05-04,CUST01146,Consumer,East,West Bengal,Technology,Phones,Smartphone C,3,916.96,2723.06,0.066,467.08,Standard,UPI,4.3,4,No
ORD100119,2024-05-01,CUST01138,Corporate,North,Haryana,Furniture,Bookcases,Wooden Bookcase,2,613.45,1110.05,0.146,131.99,Express,UPI,3.6,3,Yes
ORD102026,2024-04-01,CUST01205,Small Business,South,Telangana,Technology,Laptops,Laptop Pro,1,419.3,381.11,0.143,48.87,Standard,Credit Card,4.0,7,Yes
ORD102846,2024-09-29,CUST01056,Consumer,East,Odisha,Furniture,Chairs,Office Chair,1,473.4,372.36,0.213,62.33,Standard,UPI,4.0,5,No
ORD100282,2025-10-02,CUST01015,Consumer,West,Goa,Furniture,Bookcases,Wooden Bookcase,2,672.31,1013.32,0.361,144.34,Standard,UPI,3.7,5,No
ORD102738,2024-05-29,CUST01357,Consumer,East,Jharkhand,Furniture,Chairs,Ergonomic Chair,7,757.15,4130.25,0.265,58.94,Standard,UPI,3.6,8,No
ORD102348,2024-07-04,CUST01022,Consumer,North,Haryana,Office Supplies,Paper,Notebooks,7,110.28,763.74,0.011,200.23,Standard,Credit Card,4.2,3,No
ORD102017,2023-02-21,CUST01166,Consumer,South,Andhra Pradesh,Furniture,Furnishings,Whiteboard,1,346.53,319.15,0.079,59.65,Standard,UPI,3.9,5,No
ORD101673,2024-12-02,CUST01557,Consumer,East,Jharkhand,Office Supplies,Stationery,Markers,1,134.02,127.78,0.192,15.55,Express,Credit Card,4.2,3,No
ORD101905,2023-06-02,CUST01409,Consumer,East,Bihar,Office Supplies,Paper,Premium Paper,4,128.48,484.0,0.058,86.7,Express,UPI,4.7,2,No
ORD102169,2024-05-05,CUST01554,Corporate,South,Tamil Nadu,Technology,Phones,Smartphone B,6,993.59,4809.11,0.239,225.75,Express,UPI,4.2,3,No
ORD102024,2025-11-06,CUST01467,Small Business,West,Maharashtra,Office Supplies,Binders,File Folder,1,89.75,86.2,0.186,18.59,Standard,Net Banking,3.3,8,No
ORD100305,2023-02-18,CUST01226,Small Business,North,Punjab,Office Supplies,Storage,Storage Box,5,160.54,686.9,0.144,126.43,Standard,UPI,2.1,8,No
ORD101873,2025-07-22,CUST01114,Corporate,West,Maharashtra,Office Supplies,Stationery,Pens,2,240.09,329.83,0.313,34.24,Standard,UPI,3.2,8,No
ORD102887,2025-03-04,CUST01305,Small Business,South,Telangana,Office Supplies,Stationery,Markers,5,133.24,677.81,0.04,168.29,Standard,UPI,4.0,4,Yes
ORD102776,2025-09-30,CUST01585,Corporate,West,Goa,Technology,Laptops,Business Laptop,1,912.8,809.61,0.113,117.21,Standard,UPI,3.1,7,No
ORD102779,2024-12-12,CUST01396,Small Business,South,Karnataka,Technology,Accessories,USB Hub,3,661.33,1894.43,0.191,233.19,Express,UPI,5.0,2,No
ORD100576,2023-03-24,CUST01433,Consumer,North,Uttar Pradesh,Office Supplies,Stationery,Markers,6,197.54,1151.51,0.083,258.98,Standard,UPI,3.7,7,No
ORD102977,2024-10-21,CUST01202,Corporate,North,Haryana,Furniture,Bookcases,Wooden Bookcase,1,398.45,434.12,0.077,66.08,Standard,Net Banking,3.4,7,No
ORD102586,2024-10-15,CUST01434,Consumer,South,Telangana,Technology,Printers,Inkjet Printer,1,414.82,446.69,0.087,56.13,Express,UPI,5.0,1,No
ORD102638,2024-10-08,CUST01122,Consumer,West,Maharashtra,Office Supplies,Binders,File Folder,1,133.41,131.37,0.166,24.69,Express,UPI,3.8,2,No
ORD101884,2023-03-29,CUST01446,Corporate,North,Punjab,Furniture,Chairs,Ergonomic Chair,1,604.39,556.09,0.132,105.27,Express,Credit Card,4.7,2,No
ORD102316,2023-04-07,CUST01082,Consumer,South,Karnataka,Office Supplies,Paper,Notebooks,3,323.98,952.02,0.076,232.94,Standard,Net Banking,3.3,8,No
ORD100844,2024-11-16,CUST01384,Corporate,South,Telangana,Office Supplies,Paper,Notebooks,1,141.34,146.68,0.121,37.49,Standard,Credit Card,3.6,6,No
ORD102253,2023-12-25,CUST01437,Consumer,North,Uttar Pradesh,Office Supplies,Paper,Premium Paper,9,154.98,1365.54,0.17,263.81,Express,Credit Card,4.4,1,No
ORD100270,2025-11-12,CUST01442,Small Business,South,Tamil Nadu,Office Supplies,Binders,Document Folder,1,140.02,101.36,0.387,0.83,Standard,Net Banking,3.4,7,No
ORD100630,2025-09-14,CUST01489,Consumer,South,Karnataka,Technology,Printers,Laser Printer,3,1320.51,3767.44,0.049,695.97,Standard,Net Banking,3.5,7,No
ORD101034,2025-09-28,CUST01137,Corporate,South,Tamil Nadu,Office Supplies,Binders,File Folder,2,162.31,299.9,0.076,56.88,Express,Net Banking,3.5,1,No
ORD100287,2023-07-17,CUST01376,Small Business,West,Goa,Office Supplies,Paper,Premium Paper,1,99.26,90.09,0.092,25.93,Standard,Net Banking,3.9,6,No
ORD102224,2023-02-11,CUST01185,Corporate,North,Haryana,Furniture,Furnishings,Curtains,2,414.1,662.48,0.2,76.26,Same Day,Net Banking,4.6,2,No
ORD100301,2023-11-02,CUST01561,Consumer,South,Karnataka,Furniture,Bookcases,Wooden Bookcase,10,396.47,4061.83,0.132,805.2,Standard,UPI,2.5,7,No
ORD101615,2024-02-17,CUST01560,Consumer,North,Delhi,Technology,Printers,Laser Printer,1,309.65,287.41,0.072,42.32,Express,Credit Card,3.9,2,No
ORD101840,2025-08-12,CUST01257,Corporate,West,Goa,Office Supplies,Paper,Premium Paper,1,228.95,187.05,0.183,40.52,Standard,UPI,4.2,3,No
ORD100066,2023-08-28,CUST01016,Consumer,North,Punjab,Technology,Accessories,Headset,6,548.65,2718.68,0.174,375.85,Same Day,Credit Card,4.8,2,No
ORD102233,2025-01-19,CUST01176,Consumer,West,Goa,Technology,Printers,Laser Printer,7,484.6,3223.27,0.05,801.28,Same Day,Credit Card,4.0,1,No
ORD100891,2024-09-05,CUST01152,Small Business,South,Telangana,Technology,Phones,Smartphone A,2,709.24,1085.0,0.235,51.82,Standard,UPI,3.2,8,No
ORD102782,2024-08-29,CUST01579,Consumer,North,Uttar Pradesh,Office Supplies,Binders,Document Folder,1,234.59,187.76,0.2,33.93,Standard,Credit Card,4.3,4,No
ORD102665,2023-06-06,CUST01214,Consumer,North,Uttar Pradesh,Office Supplies,Binders,Ring Binder,3,191.03,477.68,0.166,72.05,Standard,Net Banking,3.1,7,Yes
ORD101242,2024-11-02,CUST01117,Consumer,East,Jharkhand,Technology,Phones,Smartphone B,3,1176.84,4023.06,0.034,687.45,Standard,Credit Card,3.3,5,No
ORD100231,2024-12-30,CUST01088,Small Business,East,Odisha,Office Supplies,Binders,File Folder,2,241.3,531.53,0.067,172.03,Same Day,UPI,4.0,2,No
ORD100504,2025-04-08,CUST01034,Consumer,East,Bihar,Furniture,Chairs,Visitor Chair,9,319.86,2591.06,0.151,474.76,Standard,COD,4.1,5,No
ORD101232,2024-04-08,CUST01044,Consumer,South,Tamil Nadu,Technology,Phones,Smartphone C,1,964.03,819.07,0.198,77.97,Standard,Credit Card,5.0,4,No
ORD101374,2023-09-09,CUST01174,Consumer,North,Delhi,Office Supplies,Binders,File Folder,1,67.31,62.49,0.072,19.48,Express,UPI,4.3,3,No
ORD101469,2025-07-20,CUST01524,Corporate,South,Karnataka,Furniture,Furnishings,Whiteboard,1,681.35,507.17,0.256,38.56,Standard,Credit Card,3.3,7,No
ORD101489,2025-08-12,CUST01360,Consumer,South,Telangana,Office Supplies,Stationery,Stapler,1,135.52,125.13,0.077,34.41,Standard,UPI,4.2,5,No
ORD101005,2023-05-03,CUST01315,Corporate,East,West Bengal,Furniture,Furnishings,Curtains,10,291.35,2158.76,0.301,34.79,Express,UPI,4.5,1,No
